image_id,dataset,case_name,domain,source_family,physical_group,category,delta_iou,baseline_iou,frangi_iou,historical_train_group,historical_validation_group
khanhha_original::CRACK500_20160307_144115_1281_1.jpg,khanhha_original,CRACK500_20160307_144115_1281_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144115,improved,0.012337340450799705,0.6693252512362419,0.6816625916870416,True,True
khanhha_original::CRACK500_20160307_144150_1281_721.jpg,khanhha_original,CRACK500_20160307_144150_1281_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144150,neutral,0.0022152317402657218,0.7770859277708593,0.779301159511125,True,False
khanhha_original::CRACK500_20160307_144150_641_361.jpg,khanhha_original,CRACK500_20160307_144150_641_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144150,neutral,0.005304241490288519,0.5714142527813972,0.5767184942716858,True,False
khanhha_original::CRACK500_20160307_144202_1281_361.jpg,khanhha_original,CRACK500_20160307_144202_1281_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144202,degraded,-0.011883087053966235,0.6085564237223005,0.5966733366683342,True,False
khanhha_original::CRACK500_20160307_144202_1281_721.jpg,khanhha_original,CRACK500_20160307_144202_1281_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144202,improved,0.014804329310339037,0.53098396357157,0.545788292881909,True,False
khanhha_original::CRACK500_20160307_144842_1281_1.jpg,khanhha_original,CRACK500_20160307_144842_1281_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144842,neutral,-0.0032209401705558527,0.5749562670355153,0.5717353268649594,True,False
khanhha_original::CRACK500_20160307_144842_1281_1081.jpg,khanhha_original,CRACK500_20160307_144842_1281_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144842,neutral,0.004327859059406247,0.6692001447701773,0.6735280038295836,True,False
khanhha_original::CRACK500_20160307_144916_1281_361.jpg,khanhha_original,CRACK500_20160307_144916_1281_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144916,improved,0.03090480266194795,0.5065625,0.537467302661948,True,False
khanhha_original::CRACK500_20160307_144916_1921_721.jpg,khanhha_original,CRACK500_20160307_144916_1921_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144916,degraded,-0.015651554178751526,0.49037749814951886,0.47472594397076734,True,False
khanhha_original::CRACK500_20160307_144924_1281_361.jpg,khanhha_original,CRACK500_20160307_144924_1281_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144924,improved,0.0400851298638199,0.4814741035856574,0.5215592334494773,True,False
khanhha_original::CRACK500_20160307_144924_641_361.jpg,khanhha_original,CRACK500_20160307_144924_641_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144924,neutral,-0.0007149815016530836,0.2047966141547143,0.20408163265306123,True,False
khanhha_original::CRACK500_20160307_144931_1281_1.jpg,khanhha_original,CRACK500_20160307_144931_1281_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144931,neutral,-0.006259299328177703,0.6697872340425531,0.6635279347143754,True,False
khanhha_original::CRACK500_20160307_144931_641_721.jpg,khanhha_original,CRACK500_20160307_144931_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_144931,degraded,-0.024399841294755698,0.7309782608695652,0.7065784195748095,True,False
khanhha_original::CRACK500_20160307_145059_1921_361.jpg,khanhha_original,CRACK500_20160307_145059_1921_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_145059,degraded,-0.01607513254308912,0.7462145618556701,0.730139429312581,True,False
khanhha_original::CRACK500_20160307_145107_1281_721.jpg,khanhha_original,CRACK500_20160307_145107_1281_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_145107,neutral,0.005906620365285331,0.6765165409958562,0.6824231613611416,True,True
khanhha_original::CRACK500_20160307_145107_1_1.jpg,khanhha_original,CRACK500_20160307_145107_1_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_145107,improved,0.012910393395543451,0.8001646671371442,0.8130750605326876,True,True
khanhha_original::CRACK500_20160307_145259_1921_721.jpg,khanhha_original,CRACK500_20160307_145259_1921_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_145259,improved,0.010382203941041723,0.7471081550028918,0.7574903589439336,True,False
khanhha_original::CRACK500_20160307_145259_1_361.jpg,khanhha_original,CRACK500_20160307_145259_1_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_145259,neutral,0.002007311895203867,0.8635028456030842,0.8655101574982881,True,False
khanhha_original::CRACK500_20160307_162438_1921_1081.jpg,khanhha_original,CRACK500_20160307_162438_1921_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_162438,neutral,-0.0015019544476827518,0.4778502838346862,0.47634832938700344,True,False
khanhha_original::CRACK500_20160307_162438_1921_721.jpg,khanhha_original,CRACK500_20160307_162438_1921_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_162438,degraded,-0.012606129909522368,0.8043684301223505,0.7917623002128281,True,False
khanhha_original::CRACK500_20160307_163537_1281_721.jpg,khanhha_original,CRACK500_20160307_163537_1281_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_163537,degraded,-0.03134968437706759,0.5198836081474297,0.48853392377036214,True,False
khanhha_original::CRACK500_20160307_163537_641_361.jpg,khanhha_original,CRACK500_20160307_163537_641_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_163537,neutral,-0.0078207903394939,0.2937149968886123,0.2858942065491184,True,False
khanhha_original::CRACK500_20160307_163537_641_721.jpg,khanhha_original,CRACK500_20160307_163537_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_163537,neutral,-0.005664670149208573,0.41783776262696537,0.4121730924777568,True,False
khanhha_original::CRACK500_20160307_163627_641_721.jpg,khanhha_original,CRACK500_20160307_163627_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_163627,improved,0.011779760953971874,0.42462787550744246,0.43640763646141434,True,False
khanhha_original::CRACK500_20160307_163641_1921_361.jpg,khanhha_original,CRACK500_20160307_163641_1921_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_163641,neutral,0.0013987969587738736,0.5679106021935573,0.5693093991523311,True,False
khanhha_original::CRACK500_20160307_164214_1281_1081.jpg,khanhha_original,CRACK500_20160307_164214_1281_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164214,improved,0.03033787349683814,0.5526796812166411,0.5830175547134793,True,False
khanhha_original::CRACK500_20160307_164214_1_721.jpg,khanhha_original,CRACK500_20160307_164214_1_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164214,degraded,-0.020525914702172243,0.8049765148868444,0.7844506001846722,True,False
khanhha_original::CRACK500_20160307_164226_1921_721.jpg,khanhha_original,CRACK500_20160307_164226_1921_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164226,neutral,-0.00427375333961133,0.6546357415369709,0.6503619881973596,True,True
khanhha_original::CRACK500_20160307_164226_1_721.jpg,khanhha_original,CRACK500_20160307_164226_1_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164226,improved,0.01801835767833193,0.6988079725881956,0.7168263302665275,True,True
khanhha_original::CRACK500_20160307_164226_641_721.jpg,khanhha_original,CRACK500_20160307_164226_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164226,neutral,0.0012735074740966024,0.6687083163195863,0.6699818237936829,True,True
khanhha_original::CRACK500_20160307_164301_641_361.jpg,khanhha_original,CRACK500_20160307_164301_641_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164301,neutral,0.003680684890412955,0.7833148308046544,0.7869955156950673,True,False
khanhha_original::CRACK500_20160307_164334_641_1.jpg,khanhha_original,CRACK500_20160307_164334_641_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164334,degraded,-0.03033456434432158,0.7286639199529135,0.6983293556085919,True,False
khanhha_original::CRACK500_20160307_164334_641_361.jpg,khanhha_original,CRACK500_20160307_164334_641_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164334,neutral,0.009848968467024877,0.685877015155903,0.6957259836229279,True,False
khanhha_original::CRACK500_20160307_164400_641_1.jpg,khanhha_original,CRACK500_20160307_164400_641_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164400,degraded,-0.014266393837491065,0.5695026962252846,0.5552363023877935,True,False
khanhha_original::CRACK500_20160307_164517_1921_361.jpg,khanhha_original,CRACK500_20160307_164517_1921_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160307_164517,degraded,-0.018243115342714722,0.5848845867460909,0.5666414714033762,True,False
khanhha_original::CRACK500_20160308_072824_641_1.jpg,khanhha_original,CRACK500_20160308_072824_641_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_072824,neutral,0.00023252317444832915,0.7611204364246748,0.7613529595991231,True,False
khanhha_original::CRACK500_20160308_072921_1281_1081.jpg,khanhha_original,CRACK500_20160308_072921_1281_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_072921,degraded,-0.01165750446325986,0.7694512694512694,0.7577937649880095,True,False
khanhha_original::CRACK500_20160308_072921_1281_361.jpg,khanhha_original,CRACK500_20160308_072921_1281_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_072921,degraded,-0.015016324411426613,0.2529697624190065,0.23795343800757987,True,False
khanhha_original::CRACK500_20160308_072921_641_1081.jpg,khanhha_original,CRACK500_20160308_072921_641_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_072921,degraded,-0.012222998889063974,0.768595416383027,0.756372417493963,True,False
khanhha_original::CRACK500_20160308_072921_641_721.jpg,khanhha_original,CRACK500_20160308_072921_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_072921,improved,0.023447076673076994,0.733732070665116,0.757179147338193,True,False
khanhha_original::CRACK500_20160308_072951_641_721.jpg,khanhha_original,CRACK500_20160308_072951_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_072951,neutral,-0.005699987147355534,0.5998931623931624,0.5941931752458068,True,False
khanhha_original::CRACK500_20160308_073014_1281_721.jpg,khanhha_original,CRACK500_20160308_073014_1281_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073014,neutral,-0.00703963696835086,0.6436833311913636,0.6366436942230127,True,False
khanhha_original::CRACK500_20160308_073245_1_361.jpg,khanhha_original,CRACK500_20160308_073245_1_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073245,neutral,0.0019000006284857207,0.6387321221492076,0.6406321227776933,True,False
khanhha_original::CRACK500_20160308_073245_641_1.jpg,khanhha_original,CRACK500_20160308_073245_641_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073245,neutral,0.002581003288259609,0.3788746298124383,0.3814556331006979,True,False
khanhha_original::CRACK500_20160308_073356_1281_1081.jpg,khanhha_original,CRACK500_20160308_073356_1281_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073356,neutral,0.004288429959927065,0.7323177366702938,0.7366061666302208,True,False
khanhha_original::CRACK500_20160308_073356_641_1.jpg,khanhha_original,CRACK500_20160308_073356_641_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073356,neutral,-0.008363545185342658,0.764904134212103,0.7565405890267604,True,False
khanhha_original::CRACK500_20160308_073406_641_721.jpg,khanhha_original,CRACK500_20160308_073406_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073406,neutral,-0.008786253079079431,0.45201334471254556,0.44322709163346613,True,True
khanhha_original::CRACK500_20160308_073532_1_361.jpg,khanhha_original,CRACK500_20160308_073532_1_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073532,degraded,-0.014362885645081036,0.7903445331056017,0.7759816474605207,True,False
khanhha_original::CRACK500_20160308_073736_1281_361.jpg,khanhha_original,CRACK500_20160308_073736_1281_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073736,neutral,0.0021851797747682866,0.6661833787623963,0.6683685585371646,True,False
khanhha_original::CRACK500_20160308_073736_641_721.jpg,khanhha_original,CRACK500_20160308_073736_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_073736,degraded,-0.14971864477741192,0.6071156113461406,0.45739696656872864,True,False
khanhha_original::CRACK500_20160308_074321_1921_361.jpg,khanhha_original,CRACK500_20160308_074321_1921_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_074321,degraded,-0.028175073877373946,0.6662395900064062,0.6380645161290323,True,True
khanhha_original::CRACK500_20160308_074330_1921_721.jpg,khanhha_original,CRACK500_20160308_074330_1921_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_074330,improved,0.010982147722296887,0.5626456259267104,0.5736277736490073,True,False
khanhha_original::CRACK500_20160308_074702_1281_361.jpg,khanhha_original,CRACK500_20160308_074702_1281_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_074702,improved,0.08251535540801769,0.6591873862947241,0.7417027417027418,True,False
khanhha_original::CRACK500_20160308_074702_1921_361.jpg,khanhha_original,CRACK500_20160308_074702_1921_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_074702,degraded,-0.020608686004471077,0.8013616882764607,0.7807530022719896,True,False
khanhha_original::CRACK500_20160308_074702_641_721.jpg,khanhha_original,CRACK500_20160308_074702_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_074702,improved,0.013839653945181829,0.54044722130878,0.5542868752539618,True,False
khanhha_original::CRACK500_20160308_155720_1281_361.jpg,khanhha_original,CRACK500_20160308_155720_1281_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155720,neutral,-0.005231203818099384,0.7367211909575445,0.7314899871394451,True,False
khanhha_original::CRACK500_20160308_155720_1_1.jpg,khanhha_original,CRACK500_20160308_155720_1_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155720,neutral,0.009622180954969917,0.8318453196034398,0.8414675005584097,True,False
khanhha_original::CRACK500_20160308_155720_641_721.jpg,khanhha_original,CRACK500_20160308_155720_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155720,neutral,0.00523780401691476,0.7593810444874275,0.7646188485043423,True,False
khanhha_original::CRACK500_20160308_155731_1281_1.jpg,khanhha_original,CRACK500_20160308_155731_1281_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155731,neutral,-0.0064972215036450676,0.8662491504029517,0.8597519288993066,True,True
khanhha_original::CRACK500_20160308_155731_641_1081.jpg,khanhha_original,CRACK500_20160308_155731_641_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155731,neutral,-0.0005280617727753123,0.7128993412198059,0.7123712794470306,True,True
khanhha_original::CRACK500_20160308_155737_1281_1.jpg,khanhha_original,CRACK500_20160308_155737_1281_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155737,neutral,0.004270355350198152,0.6343529716096489,0.638623326959847,True,False
khanhha_original::CRACK500_20160308_155737_1281_361.jpg,khanhha_original,CRACK500_20160308_155737_1281_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155737,improved,0.033156943548306894,0.5340891680710893,0.5672461116193962,True,False
khanhha_original::CRACK500_20160308_155737_1281_721.jpg,khanhha_original,CRACK500_20160308_155737_1281_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155737,neutral,0.005305346551902956,0.6041166380789023,0.6094219846308052,True,False
khanhha_original::CRACK500_20160308_155737_1921_1.jpg,khanhha_original,CRACK500_20160308_155737_1921_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155737,improved,0.01480673091020579,0.5389954020994188,0.5538021330096246,True,False
khanhha_original::CRACK500_20160308_155737_1_1081.jpg,khanhha_original,CRACK500_20160308_155737_1_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155737,neutral,0.004587981415496101,0.5804058146577832,0.5849937960732793,True,False
khanhha_original::CRACK500_20160308_155737_641_721.jpg,khanhha_original,CRACK500_20160308_155737_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155737,degraded,-0.026721741963926293,0.7724137931034483,0.745692051139522,True,False
khanhha_original::CRACK500_20160308_155828_1281_721.jpg,khanhha_original,CRACK500_20160308_155828_1281_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155828,improved,0.015399274047186884,0.6685087719298246,0.6839080459770115,True,False
khanhha_original::CRACK500_20160308_155836_1921_361.jpg,khanhha_original,CRACK500_20160308_155836_1921_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155836,neutral,0.00842129400720884,0.111284046692607,0.11970534069981584,True,False
khanhha_original::CRACK500_20160308_155836_1921_721.jpg,khanhha_original,CRACK500_20160308_155836_1921_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_155836,improved,0.06236224058964879,0.4745745122457451,0.5369367528353939,True,False
khanhha_original::CRACK500_20160308_160053_1_361.jpg,khanhha_original,CRACK500_20160308_160053_1_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_160053,degraded,-0.025562593790866228,0.7521286660359509,0.7265660722450846,True,False
khanhha_original::CRACK500_20160308_160128_641_361.jpg,khanhha_original,CRACK500_20160308_160128_641_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_160128,neutral,-0.0005479584509502367,0.26979958534899795,0.2692516268980477,True,False
khanhha_original::CRACK500_20160308_160128_641_721.jpg,khanhha_original,CRACK500_20160308_160128_641_721.jpg,khanhha,CRACK500,khanhha::CRACK500_20160308_160128,neutral,0.008740466596965923,0.5742930235774044,0.5830334901743703,True,False
khanhha_original::CRACK500_20160310_114418_641_361.jpg,khanhha_original,CRACK500_20160310_114418_641_361.jpg,khanhha,CRACK500,khanhha::CRACK500_20160310_114418,degraded,-0.016310664995579316,0.7712427745664739,0.7549321095708946,True,True
khanhha_original::CRACK500_20160310_114441_641_1.jpg,khanhha_original,CRACK500_20160310_114441_641_1.jpg,khanhha,CRACK500,khanhha::CRACK500_20160310_114441,neutral,0.0009712881584890143,0.49611609048228766,0.4970873786407767,True,False
khanhha_original::CRACK500_20160310_114441_641_1081.jpg,khanhha_original,CRACK500_20160310_114441_641_1081.jpg,khanhha,CRACK500,khanhha::CRACK500_20160310_114441,improved,0.013995489586091647,0.660425261821644,0.6744207514077356,True,False
