image_id,physical_group,domain,split,role
khanhha_original::CRACK500_20160328_154202_1921_361.jpg,khanhha::CRACK500_20160328_154202,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154202_641_1081.jpg,khanhha::CRACK500_20160328_154202,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154318_1281_361.jpg,khanhha::CRACK500_20160328_154318,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154318_641_1.jpg,khanhha::CRACK500_20160328_154318,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154318_641_721.jpg,khanhha::CRACK500_20160328_154318,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154321_1281_1.jpg,khanhha::CRACK500_20160328_154321,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154334_641_721.jpg,khanhha::CRACK500_20160328_154334,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154352_1281_721.jpg,khanhha::CRACK500_20160328_154352,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154429_641_721.jpg,khanhha::CRACK500_20160328_154429,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154454_1_721.jpg,khanhha::CRACK500_20160328_154454,khanhha,cv0,inner
khanhha_original::CRACK500_20160328_154454_721_1.jpg,khanhha::CRACK500_20160328_154454,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_093924_1921_721.jpg,khanhha::CRACK500_20160329_093924,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_094003_641_361.jpg,khanhha::CRACK500_20160329_094003,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_094025_1921_361.jpg,khanhha::CRACK500_20160329_094025,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_094025_1_721.jpg,khanhha::CRACK500_20160329_094025,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_094527_1_361.jpg,khanhha::CRACK500_20160329_094527,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_101503_641_721.jpg,khanhha::CRACK500_20160329_101503,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_103626_1281_721.jpg,khanhha::CRACK500_20160329_103626,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_103626_641_721.jpg,khanhha::CRACK500_20160329_103626,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_103807_721_1281.jpg,khanhha::CRACK500_20160329_103807,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104031_1281_721.jpg,khanhha::CRACK500_20160329_104031,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104031_1921_721.jpg,khanhha::CRACK500_20160329_104031,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104031_641_1081.jpg,khanhha::CRACK500_20160329_104031,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104107_1921_721.jpg,khanhha::CRACK500_20160329_104107,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104107_1_721.jpg,khanhha::CRACK500_20160329_104107,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104120_1921_721.jpg,khanhha::CRACK500_20160329_104120,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104120_1_361.jpg,khanhha::CRACK500_20160329_104120,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104120_1_721.jpg,khanhha::CRACK500_20160329_104120,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104120_641_721.jpg,khanhha::CRACK500_20160329_104120,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104152_1_721.jpg,khanhha::CRACK500_20160329_104152,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104152_641_721.jpg,khanhha::CRACK500_20160329_104152,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_104205_1921_361.jpg,khanhha::CRACK500_20160329_104205,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_115529_1_721.jpg,khanhha::CRACK500_20160329_115529,khanhha,cv0,inner
khanhha_original::CRACK500_20160329_115531_641_721.jpg,khanhha::CRACK500_20160329_115531,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_160957_1921_1081.jpg,khanhha::CRACK500_20160330_160957,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_160957_1_721.jpg,khanhha::CRACK500_20160330_160957,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_163946_641_361.jpg,khanhha::CRACK500_20160330_163946,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_164743_1_361.jpg,khanhha::CRACK500_20160330_164743,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_164743_641_361.jpg,khanhha::CRACK500_20160330_164743,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_165325_1921_361.jpg,khanhha::CRACK500_20160330_165325,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_165325_1921_721.jpg,khanhha::CRACK500_20160330_165325,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_165325_1_721.jpg,khanhha::CRACK500_20160330_165325,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_165333_1921_1081.jpg,khanhha::CRACK500_20160330_165333,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_165333_1_721.jpg,khanhha::CRACK500_20160330_165333,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_165644_641_1081.jpg,khanhha::CRACK500_20160330_165644,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_170014_641_361.jpg,khanhha::CRACK500_20160330_170014,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_170014_641_721.jpg,khanhha::CRACK500_20160330_170014,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_170114_1281_361.jpg,khanhha::CRACK500_20160330_170114,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_170114_641_721.jpg,khanhha::CRACK500_20160330_170114,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_170501_1_721.jpg,khanhha::CRACK500_20160330_170501,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_170504_641_721.jpg,khanhha::CRACK500_20160330_170504,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_172305_1_1081.jpg,khanhha::CRACK500_20160330_172305,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_172305_1_721.jpg,khanhha::CRACK500_20160330_172305,khanhha,cv0,inner
khanhha_original::CRACK500_20160330_172309_1_721.jpg,khanhha::CRACK500_20160330_172309,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_150105_1_1.jpg,khanhha::CRACK500_20160402_150105,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_150110_1281_361.jpg,khanhha::CRACK500_20160402_150110,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_150110_1921_361.jpg,khanhha::CRACK500_20160402_150110,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_150110_641_721.jpg,khanhha::CRACK500_20160402_150110,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_150300_1281_721.jpg,khanhha::CRACK500_20160402_150300,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_150317_641_361.jpg,khanhha::CRACK500_20160402_150317,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_150317_641_721.jpg,khanhha::CRACK500_20160402_150317,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_151049_641_721.jpg,khanhha::CRACK500_20160402_151049,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_151054_1281_361.jpg,khanhha::CRACK500_20160402_151054,khanhha,cv0,inner
khanhha_original::CRACK500_20160402_151054_641_721.jpg,khanhha::CRACK500_20160402_151054,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171219_1281_721.jpg,khanhha::CRACK500_20160405_171219,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171219_641_721.jpg,khanhha::CRACK500_20160405_171219,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171333_1281_361.jpg,khanhha::CRACK500_20160405_171333,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171348_1921_721.jpg,khanhha::CRACK500_20160405_171348,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171431_641_1.jpg,khanhha::CRACK500_20160405_171431,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171431_641_361.jpg,khanhha::CRACK500_20160405_171431,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171453_1281_361.jpg,khanhha::CRACK500_20160405_171453,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171453_1_721.jpg,khanhha::CRACK500_20160405_171453,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171453_641_361.jpg,khanhha::CRACK500_20160405_171453,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171456_1_361.jpg,khanhha::CRACK500_20160405_171456,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171712_1281_1.jpg,khanhha::CRACK500_20160405_171712,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171712_1281_361.jpg,khanhha::CRACK500_20160405_171712,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171712_1921_1.jpg,khanhha::CRACK500_20160405_171712,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_171716_1921_721.jpg,khanhha::CRACK500_20160405_171716,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_172849_1921_1.jpg,khanhha::CRACK500_20160405_172849,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_172854_1921_1.jpg,khanhha::CRACK500_20160405_172854,khanhha,cv0,inner
khanhha_original::CRACK500_20160405_172908_1281_1.jpg,khanhha::CRACK500_20160405_172908,khanhha,cv0,inner
khanhha_original::CRACK500_20160407_163522_1921_721.jpg,khanhha::CRACK500_20160407_163522,khanhha,cv0,inner
khanhha_original::CRACK500_20160407_163522_641_721.jpg,khanhha::CRACK500_20160407_163522,khanhha,cv0,inner
khanhha_original::CRACK500_20160407_165001_641_1081.jpg,khanhha::CRACK500_20160407_165001,khanhha,cv0,inner
khanhha_original::CRACK500_20160407_165009_1281_721.jpg,khanhha::CRACK500_20160407_165009,khanhha,cv0,inner
khanhha_original::CRACK500_20160407_165009_1_721.jpg,khanhha::CRACK500_20160407_165009,khanhha,cv0,inner
khanhha_original::CRACK500_20160407_165210_1921_721.jpg,khanhha::CRACK500_20160407_165210,khanhha,cv0,inner
khanhha_original::CRACK500_20160415_191330_1921_361.jpg,khanhha::CRACK500_20160415_191330,khanhha,cv0,inner
khanhha_original::CRACK500_20160415_191330_641_721.jpg,khanhha::CRACK500_20160415_191330,khanhha,cv0,inner
khanhha_original::CRACK500_IMG_2932_1297_969.jpg,khanhha::CRACK500_IMG_2932,khanhha,cv0,inner
khanhha_original::CRACK500_IMG_2933_649_969.jpg,khanhha::CRACK500_IMG_2933,khanhha,cv0,inner
khanhha_original::CRACK500_IMG_2935_649_969.jpg,khanhha::CRACK500_IMG_2935,khanhha,cv0,inner
khanhha_original::CRACK500_IMG_2937_1297_969.jpg,khanhha::CRACK500_IMG_2937,khanhha,cv0,inner
khanhha_original::CRACK500_IMG_2938_1297_969.jpg,khanhha::CRACK500_IMG_2938,khanhha,cv0,inner
khanhha_original::DeepCrack_11113.jpg,khanhha::DeepCrack_11113,khanhha,cv0,inner
khanhha_original::DeepCrack_11116-2.jpg,khanhha::DeepCrack_11116,khanhha,cv0,inner
khanhha_original::DeepCrack_11116-3.jpg,khanhha::DeepCrack_11116,khanhha,cv0,inner
khanhha_original::DeepCrack_11125-1.jpg,khanhha::DeepCrack_11125,khanhha,cv0,inner
khanhha_original::DeepCrack_11153.jpg,khanhha::DeepCrack_11153,khanhha,cv0,inner
khanhha_original::DeepCrack_11155-1.jpg,khanhha::DeepCrack_11155,khanhha,cv0,inner
khanhha_original::DeepCrack_11155.jpg,khanhha::DeepCrack_11155,khanhha,cv0,inner
khanhha_original::DeepCrack_11164-2.jpg,khanhha::DeepCrack_11164,khanhha,cv0,inner
khanhha_original::DeepCrack_11164-4.jpg,khanhha::DeepCrack_11164,khanhha,cv0,inner
khanhha_original::DeepCrack_11165-2.jpg,khanhha::DeepCrack_11165,khanhha,cv0,inner
khanhha_original::DeepCrack_11165.jpg,khanhha::DeepCrack_11165,khanhha,cv0,inner
khanhha_original::DeepCrack_11178-3.jpg,khanhha::DeepCrack_11178,khanhha,cv0,inner
khanhha_original::DeepCrack_11184-1.jpg,khanhha::DeepCrack_11184,khanhha,cv0,inner
khanhha_original::DeepCrack_11197-2.jpg,khanhha::DeepCrack_11197,khanhha,cv0,inner
khanhha_original::DeepCrack_11197-4.jpg,khanhha::DeepCrack_11197,khanhha,cv0,inner
khanhha_original::DeepCrack_11204.jpg,khanhha::DeepCrack_11204,khanhha,cv0,inner
khanhha_original::DeepCrack_11215-15.jpg,khanhha::DeepCrack_11215,khanhha,cv0,inner
khanhha_original::DeepCrack_11215-3.jpg,khanhha::DeepCrack_11215,khanhha,cv0,inner
khanhha_original::DeepCrack_11218-3.jpg,khanhha::DeepCrack_11218,khanhha,cv0,inner
khanhha_original::DeepCrack_11236-1.jpg,khanhha::DeepCrack_11236,khanhha,cv0,inner
khanhha_original::DeepCrack_11236-4.jpg,khanhha::DeepCrack_11236,khanhha,cv0,inner
khanhha_original::DeepCrack_11240-6.jpg,khanhha::DeepCrack_11240,khanhha,cv0,inner
khanhha_original::DeepCrack_11240-8.jpg,khanhha::DeepCrack_11240,khanhha,cv0,inner
khanhha_original::DeepCrack_11247-12.jpg,khanhha::DeepCrack_11247,khanhha,cv0,inner
khanhha_original::DeepCrack_11249-4.jpg,khanhha::DeepCrack_11249,khanhha,cv0,inner
khanhha_original::DeepCrack_11249-7.jpg,khanhha::DeepCrack_11249,khanhha,cv0,inner
khanhha_original::DeepCrack_11266-3.jpg,khanhha::DeepCrack_11266,khanhha,cv0,inner
khanhha_original::DeepCrack_11269-1.jpg,khanhha::DeepCrack_11269,khanhha,cv0,inner
khanhha_original::DeepCrack_11270-2.jpg,khanhha::DeepCrack_11270,khanhha,cv0,inner
khanhha_original::DeepCrack_11271-2.jpg,khanhha::DeepCrack_11271,khanhha,cv0,inner
khanhha_original::DeepCrack_11271-5.jpg,khanhha::DeepCrack_11271,khanhha,cv0,inner
khanhha_original::DeepCrack_11286-2.jpg,khanhha::DeepCrack_11286,khanhha,cv0,inner
khanhha_original::DeepCrack_11294.jpg,khanhha::DeepCrack_11294,khanhha,cv0,inner
khanhha_original::DeepCrack_11296-18.jpg,khanhha::DeepCrack_11296,khanhha,cv0,inner
khanhha_original::DeepCrack_11296-19.jpg,khanhha::DeepCrack_11296,khanhha,cv0,inner
khanhha_original::DeepCrack_11296-4.jpg,khanhha::DeepCrack_11296,khanhha,cv0,inner
khanhha_original::DeepCrack_11296-7.jpg,khanhha::DeepCrack_11296,khanhha,cv0,inner
khanhha_original::DeepCrack_11304.jpg,khanhha::DeepCrack_11304,khanhha,cv0,inner
khanhha_original::DeepCrack_7Q3A9060-3.jpg,khanhha::DeepCrack_7Q3A9060,khanhha,cv0,inner
khanhha_original::DeepCrack_7Q3A9060-9.jpg,khanhha::DeepCrack_7Q3A9060,khanhha,cv0,inner
khanhha_original::DeepCrack_7Q3A9064-12.jpg,khanhha::DeepCrack_7Q3A9064,khanhha,cv0,inner
khanhha_original::DeepCrack_7Q3A9064-17.jpg,khanhha::DeepCrack_7Q3A9064,khanhha,cv0,inner
khanhha_original::DeepCrack_7Q3A9064-19.jpg,khanhha::DeepCrack_7Q3A9064,khanhha,cv0,inner
khanhha_original::DeepCrack_7Q3A9064-20.jpg,khanhha::DeepCrack_7Q3A9064,khanhha,cv0,inner
khanhha_original::DeepCrack_IMG11-6.jpg,khanhha::DeepCrack_IMG11,khanhha,cv0,inner
khanhha_original::DeepCrack_IMG14-1.jpg,khanhha::DeepCrack_IMG14,khanhha,cv0,inner
khanhha_original::DeepCrack_IMG14-3.jpg,khanhha::DeepCrack_IMG14,khanhha,cv0,inner
khanhha_original::DeepCrack_IMG_6469-2.jpg,khanhha::DeepCrack_IMG_6469,khanhha,cv0,inner
khanhha_original::DeepCrack_IMG_6514-3.jpg,khanhha::DeepCrack_IMG_6514,khanhha,cv0,inner
khanhha_original::Eugen_Muller_7723_0_0_714_429.jpg,khanhha::Eugen_Muller_7723,khanhha,cv0,inner
khanhha_original::Eugen_Muller_8980a_123_420_527_438.jpg,khanhha::Eugen_Muller_8980a,khanhha,cv0,inner
khanhha_original::Eugen_Muller_8980a_25_22_747_752.jpg,khanhha::Eugen_Muller_8980a,khanhha,cv0,inner
khanhha_original::Eugen_Muller_9360_329_209_632_479.jpg,khanhha::Eugen_Muller_9360,khanhha,cv0,inner
khanhha_original::Eugen_Muller_9360_7_26_751_632.jpg,khanhha::Eugen_Muller_9360,khanhha,cv0,inner
khanhha_original::Eugen_Muller_9360_99_556_518_594.jpg,khanhha::Eugen_Muller_9360,khanhha,cv0,inner
khanhha_original::GAPS384_test_0016_541_1.jpg,khanhha::GAPS384_test_0016,khanhha,cv0,inner
khanhha_original::GAPS384_test_0016_541_641.jpg,khanhha::GAPS384_test_0016,khanhha,cv0,inner
khanhha_original::GAPS384_test_0040_541_1.jpg,khanhha::GAPS384_test_0040,khanhha,cv0,inner
khanhha_original::GAPS384_test_0203_1_1.jpg,khanhha::GAPS384_test_0203,khanhha,cv0,inner
khanhha_original::GAPS384_test_0203_541_1.jpg,khanhha::GAPS384_test_0203,khanhha,cv0,inner
khanhha_original::GAPS384_test_0274_541_1.jpg,khanhha::GAPS384_test_0274,khanhha,cv0,inner
khanhha_original::GAPS384_train_0423_1_1.jpg,khanhha::GAPS384_train_0423,khanhha,cv0,inner
khanhha_original::GAPS384_train_0449_1_1.jpg,khanhha::GAPS384_train_0449,khanhha,cv0,inner
khanhha_original::GAPS384_train_0503_541_1.jpg,khanhha::GAPS384_train_0503,khanhha,cv0,inner
khanhha_original::GAPS384_train_0516_541_641.jpg,khanhha::GAPS384_train_0516,khanhha,cv0,inner
khanhha_original::GAPS384_train_0533_541_1.jpg,khanhha::GAPS384_train_0533,khanhha,cv0,inner
khanhha_original::GAPS384_train_0538_541_1.jpg,khanhha::GAPS384_train_0538,khanhha,cv0,inner
khanhha_original::GAPS384_train_0544_541_1.jpg,khanhha::GAPS384_train_0544,khanhha,cv0,inner
khanhha_original::GAPS384_train_0552_1_641.jpg,khanhha::GAPS384_train_0552,khanhha,cv0,inner
khanhha_original::GAPS384_train_0559_541_641.jpg,khanhha::GAPS384_train_0559,khanhha,cv0,inner
khanhha_original::GAPS384_train_0597_1_1.jpg,khanhha::GAPS384_train_0597,khanhha,cv0,inner
khanhha_original::GAPS384_train_0599_1_1.jpg,khanhha::GAPS384_train_0599,khanhha,cv0,inner
khanhha_original::GAPS384_train_0608_1_1.jpg,khanhha::GAPS384_train_0608,khanhha,cv0,inner
khanhha_original::GAPS384_train_0609_541_641.jpg,khanhha::GAPS384_train_0609,khanhha,cv0,inner
khanhha_original::GAPS384_train_0641_1_1.jpg,khanhha::GAPS384_train_0641,khanhha,cv0,inner
khanhha_original::GAPS384_train_0641_541_641.jpg,khanhha::GAPS384_train_0641,khanhha,cv0,inner
khanhha_original::GAPS384_train_0649_1_641.jpg,khanhha::GAPS384_train_0649,khanhha,cv0,inner
khanhha_original::GAPS384_train_0681_541_641.jpg,khanhha::GAPS384_train_0681,khanhha,cv0,inner
khanhha_original::GAPS384_train_0690_541_1.jpg,khanhha::GAPS384_train_0690,khanhha,cv0,inner
khanhha_original::GAPS384_train_0700_1_1.jpg,khanhha::GAPS384_train_0700,khanhha,cv0,inner
khanhha_original::GAPS384_train_0799_541_1.jpg,khanhha::GAPS384_train_0799,khanhha,cv0,inner
khanhha_original::GAPS384_train_0918_1_641.jpg,khanhha::GAPS384_train_0918,khanhha,cv0,inner
khanhha_original::GAPS384_train_0959_1_641.jpg,khanhha::GAPS384_train_0959,khanhha,cv0,inner
khanhha_original::GAPS384_train_0961_1_1.jpg,khanhha::GAPS384_train_0961,khanhha,cv0,inner
khanhha_original::GAPS384_train_0996_1_641.jpg,khanhha::GAPS384_train_0996,khanhha,cv0,inner
khanhha_original::GAPS384_train_1010_541_641.jpg,khanhha::GAPS384_train_1010,khanhha,cv0,inner
khanhha_original::GAPS384_train_1028_1_1.jpg,khanhha::GAPS384_train_1028,khanhha,cv0,inner
khanhha_original::GAPS384_train_1085_541_1.jpg,khanhha::GAPS384_train_1085,khanhha,cv0,inner
khanhha_original::GAPS384_train_1124_1_641.jpg,khanhha::GAPS384_train_1124,khanhha,cv0,inner
khanhha_original::GAPS384_train_1126_541_1.jpg,khanhha::GAPS384_train_1126,khanhha,cv0,inner
khanhha_original::GAPS384_train_1171_541_641.jpg,khanhha::GAPS384_train_1171,khanhha,cv0,inner
khanhha_original::GAPS384_train_1172_541_641.jpg,khanhha::GAPS384_train_1172,khanhha,cv0,inner
khanhha_original::GAPS384_train_1187_1_1.jpg,khanhha::GAPS384_train_1187,khanhha,cv0,inner
khanhha_original::GAPS384_train_1247_541_1.jpg,khanhha::GAPS384_train_1247,khanhha,cv0,inner
khanhha_original::GAPS384_train_1284_541_641.jpg,khanhha::GAPS384_train_1284,khanhha,cv0,inner
khanhha_original::GAPS384_train_1347_541_1.jpg,khanhha::GAPS384_train_1347,khanhha,cv0,inner
khanhha_original::GAPS384_train_1347_541_641.jpg,khanhha::GAPS384_train_1347,khanhha,cv0,inner
khanhha_original::GAPS384_train_1361_541_641.jpg,khanhha::GAPS384_train_1361,khanhha,cv0,inner
khanhha_original::GAPS384_train_1366_541_1.jpg,khanhha::GAPS384_train_1366,khanhha,cv0,inner
khanhha_original::GAPS384_train_1370_541_641.jpg,khanhha::GAPS384_train_1370,khanhha,cv0,inner
khanhha_original::GAPS384_train_1375_541_641.jpg,khanhha::GAPS384_train_1375,khanhha,cv0,inner
khanhha_original::GAPS384_train_1381_541_1.jpg,khanhha::GAPS384_train_1381,khanhha,cv0,inner
khanhha_original::GAPS384_valid_0016_541_1.jpg,khanhha::GAPS384_valid_0016,khanhha,cv0,inner
khanhha_original::Rissbilder_for_Florian_9S6A2782_0_0_3840_5760.jpg,khanhha::Rissbilder_for_Florian_9S6A2782,khanhha,cv0,inner
khanhha_original::Rissbilder_for_Florian_9S6A2783_485_963_3019_3865.jpg,khanhha::Rissbilder_for_Florian_9S6A2783,khanhha,cv0,inner
khanhha_original::Rissbilder_for_Florian_9S6A2783_510_849_2889_2880.jpg,khanhha::Rissbilder_for_Florian_9S6A2783,khanhha,cv0,inner
khanhha_original::Rissbilder_for_Florian_9S6A2783_555_1445_2892_3793.jpg,khanhha::Rissbilder_for_Florian_9S6A2783,khanhha,cv0,inner
khanhha_original::Rissbilder_for_Florian_9S6A2783_96_1214_3516_4173.jpg,khanhha::Rissbilder_for_Florian_9S6A2783,khanhha,cv0,inner
