image_id,dataset,physical_group,category,delta_iou,umap_1,umap_2
khanhha_original::CRACK500_20160308_155737_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160308_155737,neutral,0.0053053465519029,7.698598,-3.0370526
khanhha_original::CRACK500_20160308_155737_1921_1.jpg,khanhha_original,khanhha::CRACK500_20160308_155737,improved,0.0148067309102057,7.6658936,-3.081048
khanhha_original::CRACK500_20160308_155737_1_1081.jpg,khanhha_original,khanhha::CRACK500_20160308_155737,neutral,0.0045879814154961,7.669941,-3.0599103
khanhha_original::CRACK500_20160308_155737_641_721.jpg,khanhha_original,khanhha::CRACK500_20160308_155737,degraded,-0.0267217419639262,7.834901,-2.9632378
khanhha_original::CRACK500_20160308_155828_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160308_155828,improved,0.0153992740471868,7.736953,-3.391985
khanhha_original::CRACK500_20160308_155836_1921_361.jpg,khanhha_original,khanhha::CRACK500_20160308_155836,neutral,0.0084212940072088,7.9945726,-3.8890784
khanhha_original::CRACK500_20160308_155836_1921_721.jpg,khanhha_original,khanhha::CRACK500_20160308_155836,improved,0.0623622405896487,7.753399,-3.553984
khanhha_original::CRACK500_20160308_160053_1_361.jpg,khanhha_original,khanhha::CRACK500_20160308_160053,degraded,-0.0255625937908662,7.9788423,-3.624318
khanhha_original::CRACK500_20160308_160128_641_361.jpg,khanhha_original,khanhha::CRACK500_20160308_160128,neutral,-0.0005479584509502,7.6862946,-3.655486
khanhha_original::CRACK500_20160308_160128_641_721.jpg,khanhha_original,khanhha::CRACK500_20160308_160128,neutral,0.0087404665969659,7.219308,-3.7460425
khanhha_original::CRACK500_20160310_114418_641_361.jpg,khanhha_original,khanhha::CRACK500_20160310_114418,degraded,-0.0163106649955793,7.672542,-3.5912316
khanhha_original::CRACK500_20160310_114441_641_1.jpg,khanhha_original,khanhha::CRACK500_20160310_114441,neutral,0.000971288158489,7.3584266,-3.7572172
khanhha_original::CRACK500_20160310_114441_641_1081.jpg,khanhha_original,khanhha::CRACK500_20160310_114441,improved,0.0139954895860916,7.116374,-3.920603
khanhha_original::CRACK500_20160310_114446_641_1081.jpg,khanhha_original,khanhha::CRACK500_20160310_114446,neutral,-0.007346626965774,7.4808936,-3.7397583
khanhha_original::CRACK500_20160310_114505_641_361.jpg,khanhha_original,khanhha::CRACK500_20160310_114505,degraded,-0.0383323804976584,7.408561,-3.9665163
khanhha_original::CRACK500_20160310_114658_641_721.jpg,khanhha_original,khanhha::CRACK500_20160310_114658,neutral,-0.0006161581900584,7.859591,-3.7973182
khanhha_original::CRACK500_20160316_141721_1_721.jpg,khanhha_original,khanhha::CRACK500_20160316_141721,improved,0.0145419873644383,7.274457,-3.68922
khanhha_original::CRACK500_20160316_141721_641_721.jpg,khanhha_original,khanhha::CRACK500_20160316_141721,neutral,-0.006513241123322,7.389724,-3.5007744
khanhha_original::CRACK500_20160316_142009_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160316_142009,neutral,0.0054936627674375,7.5318255,-3.6901534
khanhha_original::CRACK500_20160316_142009_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160316_142009,degraded,-0.0346533041360267,7.999671,-4.0951242
khanhha_original::CRACK500_20160316_142027_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160316_142027,improved,0.0450113387240483,7.8890343,-3.8540266
khanhha_original::CRACK500_20160316_142449_1_361.jpg,khanhha_original,khanhha::CRACK500_20160316_142449,neutral,-0.0044242308877495,7.061786,-4.0952187
khanhha_original::CRACK500_20160316_142539_1_721.jpg,khanhha_original,khanhha::CRACK500_20160316_142539,degraded,-0.0413726600361636,7.4174457,-4.039845
khanhha_original::CRACK500_20160316_143433_641_361.jpg,khanhha_original,khanhha::CRACK500_20160316_143433,neutral,-0.007756016737375,7.294615,-4.2708383
khanhha_original::CRACK500_20160316_143445_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160316_143445,improved,0.0124708342201939,7.3923287,-4.2026916
khanhha_original::CRACK500_20160316_143527_641_1.jpg,khanhha_original,khanhha::CRACK500_20160316_143527,neutral,0.003854045122455,7.4704256,-4.288849
khanhha_original::CRACK500_20160316_143547_1281_1081.jpg,khanhha_original,khanhha::CRACK500_20160316_143547,neutral,-0.0024466470992534,7.8344254,-4.4165435
khanhha_original::CRACK500_20160316_143603_1921_361.jpg,khanhha_original,khanhha::CRACK500_20160316_143603,improved,0.0793413344607263,7.1641808,-4.2762437
khanhha_original::CRACK500_20160316_143624_1_641.jpg,khanhha_original,khanhha::CRACK500_20160316_143624,neutral,0.0081495512358366,7.1190486,-4.319769
khanhha_original::CRACK500_20160316_143629_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160316_143629,improved,0.0465854350417789,7.934959,-4.308215
khanhha_original::CRACK500_20160316_143629_1921_721.jpg,khanhha_original,khanhha::CRACK500_20160316_143629,improved,0.0501290035670659,7.758254,-4.4634557
khanhha_original::CRACK500_20160316_144203_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160316_144203,neutral,0.0010885811755613,6.6900253,-4.032371
khanhha_original::CRACK500_20160316_144212_1921_721.jpg,khanhha_original,khanhha::CRACK500_20160316_144212,neutral,0.006454223059466,7.8536425,-4.374528
khanhha_original::CRACK500_20160316_144212_641_721.jpg,khanhha_original,khanhha::CRACK500_20160316_144212,neutral,0.0006182497005946,7.153944,-4.25804
khanhha_original::CRACK500_20160316_144230_641_1.jpg,khanhha_original,khanhha::CRACK500_20160316_144230,neutral,0.0011272927612537,7.700109,-4.3920054
khanhha_original::CRACK500_20160316_144241_641_361.jpg,khanhha_original,khanhha::CRACK500_20160316_144241,neutral,-0.0080896859011362,7.7502737,-4.4507203
khanhha_original::CRACK500_20160316_144431_641_1081.jpg,khanhha_original,khanhha::CRACK500_20160316_144431,neutral,0.0055219041078056,6.9094243,-3.8444355
khanhha_original::CRACK500_20160316_183217_1281_1.jpg,khanhha_original,khanhha::CRACK500_20160316_183217,neutral,0.0026984064940329,7.5506506,-3.768157
khanhha_original::CRACK500_20160318_084343_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160318_084343,neutral,-0.004526146241192,6.6251016,-4.3783193
khanhha_original::CRACK500_20160318_181602_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160318_181602,degraded,-0.0118282082382089,6.9497905,-4.014922
khanhha_original::CRACK500_20160318_181627_1_721.jpg,khanhha_original,khanhha::CRACK500_20160318_181627,neutral,0.0016716534007206,7.024084,-4.0443783
khanhha_original::CRACK500_20160318_181632_1_1.jpg,khanhha_original,khanhha::CRACK500_20160318_181632,neutral,-0.0033466442303626,6.9106603,-3.9547753
khanhha_original::CRACK500_20160318_181632_1_361.jpg,khanhha_original,khanhha::CRACK500_20160318_181632,neutral,-0.0034918626391787,7.958877,-4.213438
khanhha_original::CRACK500_20160318_181632_641_1.jpg,khanhha_original,khanhha::CRACK500_20160318_181632,improved,0.075424466363331,7.944188,-4.285779
khanhha_original::CRACK500_20160321_183951_1_361.jpg,khanhha_original,khanhha::CRACK500_20160321_183951,improved,0.0152303056523742,6.7884464,-3.8582594
khanhha_original::CRACK500_20160321_185457_1281_1.jpg,khanhha_original,khanhha::CRACK500_20160321_185457,neutral,0.0076674835681,7.392252,-4.3619537
khanhha_original::CRACK500_20160321_185457_1921_1.jpg,khanhha_original,khanhha::CRACK500_20160321_185457,neutral,-0.001766715648402,7.2020597,-4.4081545
khanhha_original::CRACK500_20160321_185518_1921_721.jpg,khanhha_original,khanhha::CRACK500_20160321_185518,neutral,-0.0097192145100187,6.94792,-4.3967686
khanhha_original::CRACK500_20160321_185518_1_721.jpg,khanhha_original,khanhha::CRACK500_20160321_185518,neutral,0.003098988206884,7.5072556,-4.377193
khanhha_original::CRACK500_20160321_185534_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160321_185534,neutral,0.0003511590437635,7.0241704,-4.311284
khanhha_original::CRACK500_20160321_185557_1_361.jpg,khanhha_original,khanhha::CRACK500_20160321_185557,neutral,0.0087783030980469,7.320883,-4.4156857
khanhha_original::CRACK500_20160321_185557_641_721.jpg,khanhha_original,khanhha::CRACK500_20160321_185557,neutral,0.0076964832267089,7.069136,-4.329545
khanhha_original::CRACK500_20160321_185637_1_1081.jpg,khanhha_original,khanhha::CRACK500_20160321_185637,improved,0.0172586169447812,6.8187613,-4.333336
khanhha_original::CRACK500_20160324_165857_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160324_165857,degraded,-0.0105854667193229,7.5894012,-3.2163997
khanhha_original::CRACK500_20160324_165857_641_361.jpg,khanhha_original,khanhha::CRACK500_20160324_165857,improved,0.0124126642779073,7.5164886,-3.0779219
khanhha_original::CRACK500_20160324_170309_641_1.jpg,khanhha_original,khanhha::CRACK500_20160324_170309,neutral,0.0010566317399496,7.7587724,-3.6622572
khanhha_original::CRACK500_20160324_170309_641_361.jpg,khanhha_original,khanhha::CRACK500_20160324_170309,degraded,-0.0106826956420386,7.8784523,-3.5344293
khanhha_original::CRACK500_20160324_170309_641_721.jpg,khanhha_original,khanhha::CRACK500_20160324_170309,neutral,-0.0005311401629584,7.895672,-3.5475943
khanhha_original::CRACK500_20160324_170323_1_721.jpg,khanhha_original,khanhha::CRACK500_20160324_170323,neutral,0.0034035344575208,7.5787725,-3.4125428
khanhha_original::CRACK500_20160324_170347_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160324_170347,improved,0.0157365235095369,7.8866515,-3.4713163
khanhha_original::CRACK500_20160324_170347_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160324_170347,improved,0.0140724835688317,7.781619,-3.4037364
khanhha_original::CRACK500_20160324_170542_1_721.jpg,khanhha_original,khanhha::CRACK500_20160324_170542,degraded,-0.049643717108311,7.8762717,-3.0168843
khanhha_original::CRACK500_20160325_185829_641_361.jpg,khanhha_original,khanhha::CRACK500_20160325_185829,degraded,-0.0279750315131389,7.27738,-3.9306579
khanhha_original::CRACK500_20160326_141812_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160326_141812,neutral,0.0080611039271014,7.3050528,-4.3136864
khanhha_original::CRACK500_20160326_141812_1921_721.jpg,khanhha_original,khanhha::CRACK500_20160326_141812,neutral,0.0067948049242377,7.8755493,-4.3831053
khanhha_original::CRACK500_20160326_142309_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160326_142309,neutral,-0.0012586368656374,7.6230764,-4.1629033
khanhha_original::CRACK500_20160326_142354_641_1081.jpg,khanhha_original,khanhha::CRACK500_20160326_142354,neutral,0.0,7.626528,-4.168985
khanhha_original::CRACK500_20160326_142403_1921_361.jpg,khanhha_original,khanhha::CRACK500_20160326_142403,improved,0.0169844416610138,7.9099007,-4.136832
khanhha_original::CRACK500_20160326_150104_1921_361.jpg,khanhha_original,khanhha::CRACK500_20160326_150104,improved,0.0191811037965812,7.8174148,-4.1338196
khanhha_original::CRACK500_20160326_150104_1_361.jpg,khanhha_original,khanhha::CRACK500_20160326_150104,degraded,-0.0745999684049397,7.2266064,-4.228405
khanhha_original::CRACK500_20160326_162529_641_361.jpg,khanhha_original,khanhha::CRACK500_20160326_162529,improved,0.0309784989597887,7.453541,-4.1489415
khanhha_original::CRACK500_20160326_162532_1921_361.jpg,khanhha_original,khanhha::CRACK500_20160326_162532,degraded,-0.0714123125611502,7.5798683,-4.0623846
khanhha_original::CRACK500_20160326_162532_1_721.jpg,khanhha_original,khanhha::CRACK500_20160326_162532,degraded,-0.016496350340373,6.806687,-4.0150385
khanhha_original::CRACK500_20160326_174634_1921_361.jpg,khanhha_original,khanhha::CRACK500_20160326_174634,improved,0.0631838721963169,7.7578797,-4.33503
khanhha_original::CRACK500_20160326_174634_641_721.jpg,khanhha_original,khanhha::CRACK500_20160326_174634,neutral,0.0044911925517029,7.1908007,-4.31544
khanhha_original::CRACK500_20160328_150820_641_361.jpg,khanhha_original,khanhha::CRACK500_20160328_150820,degraded,-0.0112237295449488,8.105359,-3.9760075
khanhha_original::CRACK500_20160328_150821_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160328_150821,neutral,0.006726993232738,7.166601,-3.7803702
khanhha_original::CRACK500_20160328_150821_1_721.jpg,khanhha_original,khanhha::CRACK500_20160328_150821,improved,0.0200920271200834,7.6589966,-3.8408134
khanhha_original::CRACK500_20160328_150821_641_361.jpg,khanhha_original,khanhha::CRACK500_20160328_150821,neutral,0.0023539031871261,7.0469213,-3.750329
khanhha_original::CRACK500_20160328_150827_1281_1081.jpg,khanhha_original,khanhha::CRACK500_20160328_150827,neutral,-0.0012791293090006,7.2231126,-3.6758668
khanhha_original::CRACK500_20160328_150927_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160328_150927,degraded,-0.0203558245452015,7.020933,-3.861352
khanhha_original::CRACK500_20160328_150932_1921_361.jpg,khanhha_original,khanhha::CRACK500_20160328_150932,improved,0.0267945403828296,6.9659667,-4.1982017
khanhha_original::CRACK500_20160328_150932_641_361.jpg,khanhha_original,khanhha::CRACK500_20160328_150932,degraded,-0.0277671240081051,7.1323524,-3.648461
khanhha_original::CRACK500_20160328_150933_1921_361.jpg,khanhha_original,khanhha::CRACK500_20160328_150933,neutral,0.0035490326196159,6.9186625,-4.250128
khanhha_original::CRACK500_20160328_150940_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160328_150940,improved,0.0433932413788344,7.9705667,-4.0889
khanhha_original::CRACK500_20160328_150940_1_1081.jpg,khanhha_original,khanhha::CRACK500_20160328_150940,neutral,-0.0029244736359686,7.784483,-3.890904
khanhha_original::CRACK500_20160328_150940_641_1081.jpg,khanhha_original,khanhha::CRACK500_20160328_150940,neutral,-0.006337697564029,7.945631,-3.9074066
khanhha_original::CRACK500_20160328_150940_641_361.jpg,khanhha_original,khanhha::CRACK500_20160328_150940,neutral,-0.0065764383963022,7.0409546,-4.1302996
khanhha_original::CRACK500_20160328_151013_361_1921.jpg,khanhha_original,khanhha::CRACK500_20160328_151013,improved,0.0285298597376617,7.9233136,-4.2153955
khanhha_original::CRACK500_20160328_151020_641_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151020,degraded,-0.021631423790732,7.320466,-4.128105
khanhha_original::CRACK500_20160328_151027_1921_1.jpg,khanhha_original,khanhha::CRACK500_20160328_151027,improved,0.0105234667317045,7.2641816,-3.791264
khanhha_original::CRACK500_20160328_151027_641_361.jpg,khanhha_original,khanhha::CRACK500_20160328_151027,neutral,-0.0060397607142499,7.6684637,-3.4508889
khanhha_original::CRACK500_20160328_151056_1_361.jpg,khanhha_original,khanhha::CRACK500_20160328_151056,improved,0.0124911598817829,7.750028,-3.5554235
khanhha_original::CRACK500_20160328_151056_641_1081.jpg,khanhha_original,khanhha::CRACK500_20160328_151056,neutral,0.0010084572498789,7.90866,-3.6668007
khanhha_original::CRACK500_20160328_151057_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151057,neutral,-0.007448834715474,7.1252728,-3.7177684
khanhha_original::CRACK500_20160328_151151_1921_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151151,neutral,-0.0050624066170801,7.5720572,-3.722127
khanhha_original::CRACK500_20160328_151151_1_1.jpg,khanhha_original,khanhha::CRACK500_20160328_151151,neutral,0.0003885718931061,7.6530275,-3.79353
khanhha_original::CRACK500_20160328_151151_641_1081.jpg,khanhha_original,khanhha::CRACK500_20160328_151151,neutral,-0.0027139238459038,8.05009,-3.910497
khanhha_original::CRACK500_20160328_151151_641_361.jpg,khanhha_original,khanhha::CRACK500_20160328_151151,neutral,-0.0066119159069935,7.95783,-3.828145
khanhha_original::CRACK500_20160328_151201_1281_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151201,neutral,0.0040813165121711,6.6770625,-4.0104303
khanhha_original::CRACK500_20160328_151201_1_1.jpg,khanhha_original,khanhha::CRACK500_20160328_151201,neutral,-0.0079941311359603,6.8519006,-3.90288
khanhha_original::CRACK500_20160328_151241_1_1.jpg,khanhha_original,khanhha::CRACK500_20160328_151241,neutral,0.0057808399551517,8.030197,-3.9001586
khanhha_original::CRACK500_20160328_151241_641_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151241,neutral,-0.0014363223833341,7.138342,-3.899663
khanhha_original::CRACK500_20160328_151243_1_361.jpg,khanhha_original,khanhha::CRACK500_20160328_151243,neutral,0.0079212001850743,6.7011256,-3.9246917
khanhha_original::CRACK500_20160328_151244_1921_1081.jpg,khanhha_original,khanhha::CRACK500_20160328_151244,neutral,-0.0050061509507218,7.9807286,-3.9168837
khanhha_original::CRACK500_20160328_151244_641_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151244,neutral,0.0090098959980591,6.665341,-3.9631417
khanhha_original::CRACK500_20160328_151247_641_1.jpg,khanhha_original,khanhha::CRACK500_20160328_151247,neutral,0.0032380185419782,8.04264,-3.9323392
khanhha_original::CRACK500_20160328_151343_1281_1.jpg,khanhha_original,khanhha::CRACK500_20160328_151343,neutral,-0.0057760807146841,8.000793,-3.9557207
khanhha_original::CRACK500_20160328_151343_641_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151343,degraded,-0.0323935790127869,7.2138705,-3.8137956
khanhha_original::CRACK500_20160328_151355_1281_361.jpg,khanhha_original,khanhha::CRACK500_20160328_151355,neutral,0.0016811214658324,6.66587,-3.9834723
khanhha_original::CRACK500_20160328_151355_641_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151355,neutral,0.0053908152941957,7.18623,-3.7935512
khanhha_original::CRACK500_20160328_151409_1921_1081.jpg,khanhha_original,khanhha::CRACK500_20160328_151409,neutral,0.0007033658384228,7.467519,-3.7667806
khanhha_original::CRACK500_20160328_151413_1_361.jpg,khanhha_original,khanhha::CRACK500_20160328_151413,degraded,-0.0114271507865602,7.035272,-3.6808004
khanhha_original::CRACK500_20160328_151413_641_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151413,neutral,0.0064350957480728,7.371726,-3.6389875
khanhha_original::CRACK500_20160328_151423_641_1081.jpg,khanhha_original,khanhha::CRACK500_20160328_151423,neutral,0.0061493440302133,7.2477446,-3.8833034
khanhha_original::CRACK500_20160328_151504_1_361.jpg,khanhha_original,khanhha::CRACK500_20160328_151504,degraded,-0.0144119145004113,7.697558,-3.8937576
khanhha_original::CRACK500_20160328_151657_1281_1.jpg,khanhha_original,khanhha::CRACK500_20160328_151657,neutral,0.0040605180039792,7.9629674,-3.5607936
khanhha_original::CRACK500_20160328_151657_1921_721.jpg,khanhha_original,khanhha::CRACK500_20160328_151657,neutral,0.0080565955069944,7.9427032,-3.6708925
